0201011,1633
0201022,52
0201032,20
0201043,86
0201044,265
0201045,68
0201052,17
0201062,78
0202011,815
0202021,1638
0202033,146
0202034,396
0202035,50
0202041,304
0202052,64
0202062,60
0202073,75
0202074,148
0202075,48
0203011,1883
0203022,81
0203032,84
0203042,35
0203052,34
0203062,51
0204013,74
0204014,848
0204015,32
0204022,24
0204032,32
0204043,36
0204044,817
0204045,23
0205011,1195
0205023,68
0205024,640
0205025,37
0205032,34
0205042,56
0205052,40
0205062,44
0206011,118
0206021,285
0206031,141
0206041,88
0206052,74
0206062,80
0206072,115
0206082,100
0206092,48
0207011,1030
0207022,57
0207033,78
0207034,265
0207035,42
0207042,55
0208011,198
0208021,1064
0208031,288
0208041,584
0208051,362
0208063,55
0208064,920
0208065,27
0208072,67
0208083,69
0208084,269
0208085,27
0208092,37
0208103,38
0208104,175
0208105,26
0208112,82
0208123,64
0208124,160
0208125,53
0208133,51
0208134,2360
0208135,13
0208143,54
0208144,63
0208145,41
0209011,2488
0209022,41
0209032,49
0209042,77
0209052,61
0209062,79
0209073,72
0209074,361
0209075,41
0209082,35
0210011,1286
0210021,193
0210033,95
0210034,513
0210035,58
0210042,46
0210053,137
0210054,213
0210055,80
0210062,34
0210072,91
0211011,1759
0211022,57
0211032,36
0211043,60
0211044,408
0211045,29
0212013,143
0212014,982
0212015,51
0212023,47
0212024,247
0212025,34
0212033,72
0212034,526
0212035,38
0212043,45
0212044,258
0212045,27
0212053,49
0212054,239
0212055,32
0213012,46
0213022,45
0213033,55
0213034,830
0213035,30
0214011,1764
0214023,67
0214024,575
0214025,37
0214032,52
0214042,43
0214053,58
0214054,365
0214055,34
0214062,58
0214073,116
0214074,606
0214075,51
0214083,77
0214084,796
0214085,39
0215011,1209
0215022,54
0215033,139
0215034,917
0215035,51
0215042,65
0216013,57
0216014,864
0216015,23
0216022,52
0216032,45
0216043,165
0216044,945
0216045,37
0216053,77
0216054,985
0216055,22
0216062,58
0217012,53
0217022,43
0217032,42
0217043,128
0217044,1198
0217045,60
0217053,50
0217054,240
0217055,37
0218012,49
0218022,112
0218032,98
0218043,92
0218044,640
0218045,51
0218052,45
0219011,2584
0219021,744
0219032,60
0219043,152
0219044,1179
0219045,81
0219052,68
0219063,176
0219064,775
0219065,78
0219072,84
0219083,140
0219084,878
0219085,71
0220013,132
0220014,628
0220015,80
0220023,59
0220024,203
0220025,48
0220033,122
0220034,1255
0220035,59
0220042,103
0220052,50
0220063,50
0220064,679
0220065,29
0221011,561
0221021,274
0221031,375
0221042,74
0221053,137
0221054,385
0221055,49
0221063,87
0221064,384
0221065,40
0221072,49
0221082,68
0222013,170
0222014,726
0222015,47
0222022,33
0222033,67
0222034,663
0222035,32
0223012,211
0223022,165
0223032,56
0223043,147
0223044,816
0223045,113
0223052,148
0223062,45
0223073,94
0223074,216
0223075,57
0223083,245
0223084,566
0223085,184
0223092,95
0224013,71
0224014,530
0224015,40
0224022,38
0224032,83
0224042,48
0224053,146
0224054,1077
0224055,50
0224063,75
0224064,566
0224065,40
0224073,59
0224074,349
0224075,25
0225011,681
0225021,1877
0225033,166
0225034,285
0225035,73
0225043,82
0225044,581
0225045,32
0225052,64
0225063,24
0225064,321
0225065,16
0225072,62
0226011,111
0226021,1327
0226032,43
0226043,47
0226044,1269
0226045,33
0226052,43
0226062,48
0261011,717
0262011,1749
0264011,2192
0265011,1298
0401011,1668
0401021,690
0401031,187
0401042,91
0401052,53
0401062,46
0401072,95
0401082,84
0401092,46
0402011,1240
0402022,43
0402032,68
0402042,41
0402053,33
0402054,409
0402055,22
0402062,56
0402073,66
0402074,1113
0402075,39
0402082,54
0402092,49
0402102,36
0403012,190
0403022,67
0403032,92
0403043,59
0403044,393
0403045,34
0403052,70
0403062,151
0403072,57
0403083,96
0403084,836
0403085,7
0404011,1416
0404022,54
0404032,63
0404042,60
0404052,61
0404062,54
0404072,96
0405011,1655
0405022,40
0405032,45
0405043,81
0405044,922
0405045,53
0405052,47
0405062,52
0406012,79
0406022,52
0406033,57
0406034,660
0406035,35
0406043,51
0406044,1002
0406045,32
0406052,36
0406062,44
0407011,2356
0407022,35
0407033,80
0407034,769
0407035,43
0407042,69
0407053,141
0407054,908
0407055,52
0407063,72
0407064,1312
0407065,40
0407073,112
0407074,1625
0407075,49
0407082,39
0407092,68
0408011,1300
0408022,32
0408032,38
0408043,65
0408044,383
0408045,49
0408052,72
0408062,56
0408073,42
0408074,474
0408075,23
0408082,47
0408092,50
0409012,42
0409022,39
0409033,96
0409034,1400
0409035,52
0409043,62
0409044,1253
0409045,33
0410013,45
0410014,660
0410015,30
0410023,61
0410024,858
0410025,34
0410033,169
0410034,1666
0410035,77
0410042,47
0410053,75
0410054,1252
0410055,47
0411011,966
0411022,46
0411032,75
0411042,61
0411053,66
0411054,450
0411055,37
0411062,47
0411072,46
0412011,1460
0412022,61
0412032,34
0412042,57
0412052,48
0412062,42
0413013,42
0413014,640
0413015,28
0413023,69
0413024,1375
0413025,30
0413032,30
0413043,56
0413044,1369
0413045,32
0414012,46
0414022,64
0414032,45
0414042,51
0414052,49
0414063,95
0414064,1603
0414065,42
0414072,26
0414082,67
0414093,194
0414094,2147
0414095,51
0414102,57
0414112,32
0415011,1832
0415022,55
0415032,53
0415042,193
0415052,88
0415062,81
0415072,113
0415082,24
0415092,82
0416012,27
0416022,38
0416032,41
0416042,37
0416052,32
0416063,84
0416064,765
0416065,30
0417011,1571
0417022,37
0417032,48
0417042,40
0417052,43
0418011,741
0418022,32
0418032,43
0418043,75
0418044,648
0418045,47
0418052,79
0418063,49
0418064,1314
0418065,34
0418072,134
0418083,58
0418084,1158
0418085,39
0418092,34
0418102,66
0418113,48
0418114,596
0418115,39
0418123,63
0418124,1486
0418125,44
0418132,33
0419013,122
0419014,1976
0419015,63
0419022,38
0419033,68
0419034,1282
0419035,39
0419043,62
0419044,1557
0419045,36
0419052,38
0419063,95
0419064,1631
0419065,42
0461011,1955
0462011,1620
0463011,1716
0464011,1287
0601011,832
0601021,540
0601032,45
0601042,23
0601052,39
0601062,23
0601072,47
0601082,43
0601092,25
0601102,40
0601112,42
0601122,21
0601132,29
0601142,31
0601152,16
0601162,47
0601172,17
0601182,28
0601192,30
0602011,1238
0602022,60
0602032,51
0602042,35
0602053,56
0602054,307
0602055,45
0602062,60
0602073,53
0602074,495
0602075,35
0602082,49
0602092,28
0602102,37
0602112,48
0602123,58
0602124,309
0602125,32
0602132,27
0602142,37
0603011,303
0603022,27
0603032,68
0603042,33
0603052,24
0603062,43
0603072,30
0603082,48
0603092,40
0603102,28
0603113,44
0603114,107
0603115,38
0603122,34
0603132,34
0603142,22
0603153,59
0603154,312
0603155,43
0604011,522
0604022,25
0604032,39
0604042,38
0604052,29
0604062,45
0604072,37
0604082,49
0605012,46
0605022,40
0605032,31
0605042,57
0605053,88
0605054,788
0605055,24
0605063,45
0605064,185
0605065,38
0605072,46
0606011,436
0606022,64
0606032,35
0606042,58
0606052,56
0606062,32
0606072,36
0606092,34
0606102,42
0606112,40
0607011,1300
0607023,56
0607024,315
0607025,42
0607032,60
0607042,45
0607052,69
0607062,78
0607072,61
0607083,71
0607084,130
0607085,64
0607092,67
0607102,65
0608011,1555
0608022,48
0608032,46
0608042,41
0608052,58
0608063,62
0608064,193
0608065,36
0608072,75
0608082,42
0608092,64
0608103,43
0608104,70
0608105,34
0608112,42
0608122,65
0608132,29
0609013,98
0609014,273
0609015,61
0609022,56
0609033,79
0609034,720
0609035,48
0609042,88
0609052,186
0609062,62
0609072,127
0609082,153
0609092,34
0609102,111
0609112,142
0609122,75
0609132,74
0609142,175
0609152,38
0609162,38
0610012,53
0610022,46
0610033,308
0610034,983
0610035,79
0610042,77
0610052,62
0610062,70
0611011,824
0611021,271
0611032,56
0611042,65
0611052,59
0611062,51
0611072,60
0611082,45
0611092,52
0611102,63
0611112,38
0612012,60
0612023,46
0612024,247
0612025,40
0612032,58
0612042,44
0612053,88
0612054,550
0612055,48
0612063,166
0612064,588
0612065,73
0612072,56
0613012,21
0613022,35
0613032,32
0613043,98
0613044,1311
0613045,27
0613052,15
0613062,40
0613072,15
0614011,930
0614022,45
0614032,47
0614043,92
0614044,83
0614045,98
0614052,97
0614062,75
0614072,73
0614083,141
0614084,270
0614085,105
0614092,75
0614102,73
0614112,50
0615011,799
0615022,53
0615032,40
0615042,54
0615052,30
0615062,52
0615072,55
0615082,36
0616011,414
0616022,50
0616032,56
0616043,125
0616044,350
0616045,79
0616052,44
0616062,38
0617011,1905
0617022,106
0617033,62
0617034,300
0617035,49
0617042,34
0617052,105
0618011,1413
0618022,98
0618032,31
0618042,44
0618053,29
0618054,618
0618055,18
0618063,46
0618064,421
0618065,31
0618072,53
0618082,39
0618092,47
0618102,34
0618112,66
0618123,42
0618124,111
0618125,31
0618132,30
0619011,719
0619022,20
0619032,21
0619042,16
0619052,24
0619062,25
0619072,25
0619082,11
0620012,42
0620022,30
0620032,39
0620043,55
0620044,440
0620045,33
0620052,71
0620062,36
0620072,48
0620082,50
0620092,60
0620102,37
0620112,53
0620122,47
0620133,90
0620134,170
0620135,65
0620142,118
0620153,43
0620154,501
0620155,24
0661011,1153
0662011,1733
0663011,2296
0664011,2069
0801011,384
0801022,64
0801032,60
0801042,37
0801052,34
0801062,52
0801073,46
0801074,809
0801075,23
0802011,799
0802022,17
0802032,12
0802042,29
0802052,19
0802063,83
0802064,1369
0802065,32
0802072,13
0803012,17
0803023,78
0803024,1722
0803025,23
0803032,30
0803042,24
0803053,42
0803054,263
0803055,10
0803063,36
0803064,769
0803065,23
0804011,1752
0804023,103
0804024,1845
0804025,23
0804032,41
0804043,89
0804044,1572
0804045,38
0804052,40
0804063,69
0804064,828
0804065,35
0804073,77
0804074,209
0804075,65
0804082,39
0805013,23
0805014,523
0805015,14
0805022,29
0805033,32
0805034,486
0805035,13
0805043,51
0805044,568
0805045,18
0805053,109
0805054,865
0805055,21
0806013,18
0806014,530
0806015,10
0806023,43
0806024,931
0806025,18
0806032,52
0806043,53
0806044,1775
0806045,22
0806052,43
0807012,24
0807023,24
0807024,172
0807025,9
0807032,30
0807043,49
0807044,1169
0807045,18
0807053,18
0807054,277
0807055,12
0808012,29
0808022,25
0808032,28
0808042,34
0808053,132
0808054,1273
0808055,40
0808063,88
0808064,1396
0808065,36
0809013,67
0809014,1069
0809015,26
0809022,32
0809033,52
0809034,422
0809035,33
0809043,45
0809044,829
0809045,16
0809053,36
0809054,346
0809055,18
0809063,112
0809064,2412
0809065,43
0809072,42
0809082,41
0809092,47
0810011,124
0810021,626
0810032,30
0810043,44
0810044,419
0810045,20
0810053,65
0810054,518
0810055,23
0810062,32
0810073,88
0810074,1053
0810075,40
0810082,35
0810092,26
0811011,146
0811021,1106
0811032,14
0811043,55
0811044,880
0811045,23
0811052,38
0811063,100
0811064,1098
0811065,27
0811072,17
0811082,34
0811092,46
0811102,42
0812013,39
0812014,286
0812015,27
0812023,50
0812024,817
0812025,38
0812033,106
0812034,1483
0812035,38
0861011,1430
0862011,506
1001011,1629
1001022,66
1001032,46
1001042,51
1001052,37
1001062,50
1001072,64
1001083,89
1001084,694
1001085,47
1002011,1290
1002022,42
1002032,41
1002043,87
1002044,1019
1002045,44
1002052,41
1002062,72
1002072,44
1002082,47
1002092,37
1002102,43
1002113,152
1002114,918
1002115,54
1003012,55
1003023,189
1003024,1080
1003025,82
1003032,53
1003042,41
1003052,42
1004011,1540
1004022,47
1004032,48
1004042,38
1004052,57
1004063,44
1004064,323
1004065,33
1004072,42
1004082,53
1005011,1191
1005022,32
1005032,41
1005042,54
1005052,44
1005062,45
1005072,58
1005082,62
1005092,90
1005102,44
1006022,556
1006032,98
1006073,150
1006074,1291
1006075,73
1006082,96
1006103,160
1006104,202
1006105,146
1006113,96
1006114,311
1006115,49
1007012,50
1007023,88
1007024,791
1007025,58
1007032,38
1007043,177
1007044,769
1007045,80
1007052,53
1007062,22
1007072,59
1007082,41
1008011,673
1008021,1938
1008032,46
1008042,82
1008052,562
1008062,65
1008072,89
1009013,102
1009014,1163
1009015,57
1009022,45
1009032,34
1009043,101
1009044,329
1009045,52
1009052,57
1009062,47
1009072,58
1009082,53
1010012,30
1010022,58
1010032,83
1010042,48
1010052,31
1010062,116
1010072,39
1010082,75
1010093,87
1010094,233
1010095,63
1010102,70
1010113,52
1010114,152
1010115,41
1011012,34
1011022,27
1011033,68
1011034,1234
1011035,37
1011043,54
1011044,242
1011045,34
1011052,45
1011062,34
1012011,882
1012022,88
1012032,51
1012042,94
1012053,61
1012054,225
1012055,37
1012062,43
1012072,42
1012082,68
1012092,58
1012102,36
1012113,37
1012114,569
1012115,20
1012122,65
1012132,37
1012142,26
1013011,1202
1013023,54
1013024,329
1013025,41
1013032,43
1013042,54
1013052,39
1013062,45
1014011,808
1014023,71
1014024,1264
1014025,62
1014032,42
1014042,50
1014052,46
1014062,45
1014072,30
1014082,59
1014093,49
1014094,296
1014095,38
1014102,54
1014113,61
1014114,242
1014115,37
1015012,36
1015022,51
1015032,60
1015042,34
1015052,76
1015062,74
1015072,32
1015082,58
1015092,63
1016011,1485
1016022,56
1016032,72
1016042,39
1016052,39
1016062,54
1016072,68
1016082,42
1016092,75
1016102,79
1016112,36
1017012,73
1017022,64
1017032,45
1017042,69
1017052,47
1017062,44
1017072,57
1017082,59
1017093,238
1017094,1298
1017095,81
1017102,56
1018012,63
1018022,64
1018032,45
1018043,60
1018044,118
1018045,41
1018052,66
1018062,63
1018073,146
1018074,1415
1018075,63
1019011,1680
1019023,48
1019024,106
1019025,40
1019032,64
1019042,110
1020011,704
1020021,1237
1020031,1315
1020043,281
1020044,1574
1020045,107
1020052,46
1020062,74
1020072,50
1020083,80
1020084,421
1020085,62
1020092,74
1021011,573
1021022,55
1021032,44
1021042,52
1021052,70
1061011,2292
1062011,1075
1063011,1377
1201011,989
1201022,154
1201032,60
1201042,94
1201052,114
1201063,173
1201064,556
1201065,149
1201072,132
1201082,128
1201092,160
1202012,80
1202023,353
1202024,1406
1202025,215
1202033,148
1202034,165
1202035,143
1202042,181
1202052,146
1202062,138
1202072,70
1203013,168
1203014,376
1203015,140
1203022,168
1203033,583
1203034,943
1203035,248
1203043,388
1203044,470
1203045,250
1203053,319
1203054,611
1203055,192
1204012,72
1204023,182
1204024,513
1204025,100
1204032,68
1204042,77
1204052,102
1204062,85
1204073,110
1204074,606
1204075,79
1205011,1146
1205023,170
1205024,257
1205025,151
1205033,197
1205034,437
1205035,157
1205042,168
1205052,102
1205062,151
1205072,134
1205082,113
1205092,25
1205102,24
1206012,175
1206022,123
1206032,130
1206042,161
1206052,198
1206063,231
1206064,587
1206065,181
1206072,243
1206082,213
1206092,331
1206103,141
1206104,1264
1206105,95
1206113,438
1206114,1189
1206115,244
1206123,120
1206124,1252
1206125,85
1206132,109
1206143,506
1206144,550
1206145,494
1206152,273
1206162,272
1206172,488
1207011,806
1207021,291
1207032,91
1207042,121
1207052,83
1207062,113
1207072,169
1207082,145
1207092,104
1207102,99
1207112,120
1207122,202
1208012,94
1208022,67
1208032,53
1208042,36
1208053,131
1208054,742
1208055,60
1208062,42
1208072,45
1209013,231
1209014,495
1209015,167
1209022,134
1209033,290
1209034,606
1209035,212
1209042,125
1209052,106
1209062,285
1209073,249
1209074,404
1209075,191
1209082,129
1209092,111
1210011,353
1210022,259
1210032,105
1210042,167
1210052,161
1210062,136
1210073,114
1210074,264
1210075,58
1210082,51
1210092,125
1210102,132
1210113,82
1210114,194
1210115,58
1210122,175
1210133,83
1210134,151
1210135,54
1210142,207
1210152,90
1210163,236
1210164,601
1210165,172
1211011,651
1211023,81
1211024,172
1211025,27
1211032,104
1211042,123
1211052,88
1211062,118
1211072,89
1211082,74
1211092,116
1211102,60
1211112,166
1211123,246
1211124,349
1211125,132
1211132,144
1211142,205
1212011,154
1212032,190
1212042,125
1212053,320
1212054,1355
1212055,107
1212062,74
1212073,154
1212074,838
1212075,103
1213011,1252
1213023,463
1213024,583
1213025,377
1213033,470
1213034,1078
1213035,206
1213043,447
1213044,800
1213045,293
1213052,203
1213062,249
1213072,181
1213082,190
1213093,179
1213094,314
1213095,140
1214012,102
1214023,82
1214024,238
1214025,74
1214033,104
1214034,228
1214035,85
1214042,75
1214053,161
1214054,815
1214055,109
1214062,57
1215011,245
1215021,327
1215032,121
1215042,86
1215052,122
1215063,147
1215064,287
1215065,115
1215072,105
1215082,70
1215092,143
1216013,109
1216014,245
1216015,94
1216022,128
1216032,148
1216042,144
1216053,111
1216054,164
1216055,99
1216063,99
1216064,113
1216065,96
1216072,95
1216082,167
1216092,317
1216103,178
1216104,360
1216105,138
1216112,144
1216122,81
1216133,168
1216134,389
1216135,142
1216143,103
1216144,405
1216145,92
1216153,186
1216154,376
1216155,162
1216162,96
1217011,319
1217022,203
1217032,102
1217042,65
1217052,140
1218013,431
1218014,1920
1218015,260
1218022,158
1218033,266
1218034,813
1218035,223
1218042,154
1218052,111
1218062,201
1218072,149
1218082,198
1218093,333
1218094,1744
1218095,188
1218102,168
1219012,257
1219022,169
1219032,167
1219043,308
1219044,512
1219045,227
1219053,614
1219054,1806
1219055,429
1261011,2386
1262011,1451
1263011,1485
1401013,132
1401014,913
1401015,48
1401022,46
1401032,47
1401042,55
1401052,36
1401063,26
1401064,53
1401065,21
1402011,1339
1402022,51
1402033,50
1402034,404
1402035,33
1402042,34
1402052,37
1402062,36
1402072,43
1402082,45
1402092,50
1403011,795
1403021,313
1403032,65
1403042,98
1403052,72
1403062,62
1403072,39
1403082,57
1403092,65
1403103,142
1403104,685
1403105,91
1403112,86
1403122,48
1403132,44
1403143,94
1403144,321
1403145,57
1404011,567
1404022,44
1404032,38
1404043,63
1404044,164
1404045,49
1404052,38
1405011,1226
1405021,375
1405032,71
1405043,465
1405044,2460
1405045,186
1405052,229
1405062,88
1406012,60
1406022,55
1406032,73
1406042,51
1406053,213
1406054,1959
1406055,81
1406062,49
1406073,61
1406074,169
1406075,50
1406083,48
1406084,326
1406085,27
1406092,47
1406113,95
1406114,445
1406115,41
1407012,68
1407022,38
1407032,46
1407042,31
1407053,120
1407054,1615
1407055,53
1407062,48
1407072,62
1408011,3953
1408022,310
1408032,155
1408043,139
1408044,347
1408045,111
1408052,151
1409012,26
1409022,41
1409033,80
1409034,342
1409035,46
1409042,42
1409052,39
1409062,37
1410012,24
1410023,89
1410024,296
1410025,38
1410032,33
1410042,37
1410052,23
1410062,40
1411011,931
1411022,24
1411032,40
1411042,38
1411052,23
1411062,39
1411073,52
1411074,405
1411075,22
1411082,23
1411092,25
1411102,32
1412011,3104
1412042,63
1412052,137
1412062,48
1412073,261
1412074,1308
1412075,211
1412082,59
1412093,61
1412094,233
1412095,35
1412102,47
1412112,140
1412123,60
1412124,464
1412125,37
1412132,68
1412142,64
1412151,1033
1413011,895
1413022,20
1413032,42
1413042,33
1413052,35
1413062,41
1413072,37
1413082,37
1413092,33
1413102,52
1414011,1017
1414022,78
1414032,35
1414043,97
1414044,609
1414045,64
1414052,88
1414063,83
1414064,158
1414065,55
1415012,33
1415022,26
1415032,30
1415042,37
1415052,44
1415062,50
1415072,34
1415083,46
1415084,303
1415085,32
1415092,55
1415102,84
1415112,30
1416011,998
1416022,34
1416032,29
1416043,25
1416044,68
1416045,11
1416052,86
1416062,27
1416072,46
1416082,34
1416092,35
1416102,35
1416112,41
1417011,867
1417021,937
1417032,132
1417043,195
1417044,349
1417045,115
1417052,77
1417062,54
1417072,65
1417082,131
1418013,188
1418014,877
1418015,115
1418023,313
1418024,952
1418025,127
1418032,430
1418043,672
1418044,3001
1418045,335
1418052,131
1418063,101
1418064,793
1418065,68
1419012,72
1419022,60
1419032,52
1419042,47
1419053,54
1419054,292
1419055,37
1419063,75
1419064,146
1419065,58
1419072,57
1419082,54
1419092,27
1419102,82
1419112,46
1419122,108
1419132,108
1419142,52
1419153,58
1419154,198
1419155,36
1420011,1890
1420021,523
1420032,49
1420043,53
1420044,184
1420045,48
1420052,35
1420062,36
1420072,39
1420082,40
1420092,63
1420102,34
1420112,47
1420122,52
1421011,3916
1421021,3263
1421033,387
1421034,1355
1421035,222
1421042,529
1421052,195
1421062,500
1422011,678
1422023,27
1422024,177
1422025,20
1422032,31
1422042,30
1422052,35
1422062,18
1422072,39
1423012,49
1423022,56
1423032,39
1423042,37
1423052,51
1423063,64
1423064,822
1423065,34
1423072,51
1423082,51
1424012,36
1424022,34
1424032,42
1424043,184
1424044,836
1424045,48
1424052,50
1424062,36
1424072,40
1425011,973
1425022,116
1425033,57
1425034,293
1425035,41
1425042,78
1425052,105
1425062,196
1425072,164
1425082,43
1425092,54
1425103,87
1425104,157
1425105,73
1425112,102
1425122,107
1425132,138
1426012,56
1426022,24
1426032,56
1426042,41
1426053,34
1426054,377
1426055,24
1426062,31
1426072,27
1426082,132
1426092,66
1426102,46
1426112,46
1426122,38
1426132,48
1427011,957
1427022,47
1427032,41
1427042,36
1427052,47
1427062,38
1427072,35
1428011,1370
1428022,37
1428032,47
1428042,47
1428052,74
1428062,48
1428072,122
1428082,131
1429011,1074
1429022,32
1429032,19
1429042,29
1429053,29
1429054,179
1429055,20
1429062,30
1429072,33
1429082,44
1429092,29
1430012,47
1430022,95
1430032,73
1430042,73
1430053,134
1430054,528
1430055,60
1432013,253
1432014,1335
1432015,124
1432022,162
1432032,51
1432042,81
1432053,713
1432054,2033
1432055,349
1432063,367
1432064,1529
1432065,217
1432072,309
1433011,351
1433022,34
1433032,34
1433042,43
1433053,91
1433054,509
1433055,60
1433062,33
1433072,40
1433082,34
1433092,26
1434011,1280
1434021,1408
1434031,3511
1434041,220
1434052,75
1434062,64
1434072,118
1434082,60
1434093,215
1434094,569
1434095,137
1434102,25
1434113,195
1434114,1032
1434115,126
1434123,839
1434124,2137
1434125,335
1435012,49
1435022,46
1435032,42
1435042,48
1435053,240
1435054,1298
1435055,88
1435062,65
1436012,47
1436022,48
1436032,46
1436042,68
1436053,93
1436054,481
1436055,50
1437013,40
1437014,152
1437015,28
1437022,39
1437033,36
1437034,312
1437035,28
1437042,33
1437052,30
1437063,107
1437064,783
1437065,45
1438011,2756
1438023,75
1438024,735
1438025,36
1438032,61
1438042,80
1438052,66
1461011,1544
1462011,1343
1463011,1872
1464011,2442
1465011,3469
1465028,5021
1465038,1811
1465048,4046
1465058,6138
1465068,8438
1465078,8046
1465088,5555
1465098,1279
1465108,7151
1465118,5150
1465128,6667
1465138,3455
1465148,992
1465158,1130
1465168,1182
1465178,1549
1465188,7409
1465198,6246
1601011,2411
1601022,76
1601033,66
1601034,860
1601035,38
1601043,80
1601044,489
1601045,48
1601052,42
1601062,53
1602013,50
1602014,241
1602015,29
1602022,52
1602033,75
1602034,992
1602035,34
1602043,77
1602044,313
1602045,40
1603011,485
1603022,67
1603032,78
1603042,47
